max_amp,mean_amp,std_amp,rms,dominant_freq,duration,label
303.9947374009675,55.88413729872081,71.73891519498635,71.73891519498646,1.36,600.0,0
865.7403205999285,95.87427066593419,127.32860706519928,127.3286070651993,3.036666666666667,600.0,0
748055.7187796046,2675.093956050262,23827.81786492971,23827.81786492971,6.814080569322657,393.45,0
1.4125328766672802,0.280097960587191,0.38064944815347646,0.3806494481534769,5.798333333333334,600.0,0
103.68757336199984,14.813553683651987,19.016478944040305,19.016478944040685,1.3633333333333335,600.0,0
303.18442041216724,36.86073678055618,47.911441317613615,47.911441317613615,2.2883333333333336,600.0,0
214.98715143471975,31.009617708672657,41.34162376501463,41.34162376501463,2.6333333333333333,600.0,0
673338.6693770331,504.3896458503461,10970.007421862327,10970.007421862327,5.36,600.0,0
0.0,0.0,0.0,0.0,0.0,600.0,0
268.15511939394355,50.28956888610922,64.41044742902521,64.41044742902528,2.941666666666667,600.0,0
370.7270802131968,58.664362603567405,75.44379063284406,75.44379063284407,3.915,600.0,0
74.05608474727049,13.36606474115831,17.13923064513804,17.139230645138042,3.4933333333333336,600.0,0
315.63936732819457,67.66848399663235,86.57508702553251,86.5750870255326,1.3733333333333335,600.0,0
0.0,0.0,0.0,0.0,0.0,600.0,0
364.47208161621893,70.22427954951539,89.78058570751081,89.78058570751081,1.3466666666666667,600.0,0
702495.5061269604,4116.012876723339,33292.28142826801,33292.28142826802,4.898333333333333,600.0,0
302.5257812827966,49.71348136689328,63.62977946910711,63.62977946910713,2.5366666666666666,600.0,0
508.217956256046,54.37938559317626,70.52040359970795,70.52040359970837,1.6166666666666667,600.0,0
241.9321142457633,42.36097434782221,54.67833831095709,54.6783383109575,2.256666666666667,600.0,0
719790.8370685352,21444.665498002498,80277.87887186659,80277.87887186659,1.8416666666666668,600.0,0
416.37621505889695,76.01618991006261,97.16199754626375,97.16199754626413,1.4283333333333335,600.0,0
199.34600779439398,31.335587298022748,40.42156010943219,40.4215601094322,2.8533333333333335,600.0,0
660.4197326177617,128.93485566400446,166.27895699032211,166.27895699032223,2.5433333333333334,600.0,0
255.58265212543947,42.95941617627924,55.20195297022026,55.20195297022035,3.411666666666667,600.0,0
142.7017713137173,27.96187508902134,36.0273883776167,36.0273883776167,2.7283333333333335,600.0,0
164.61822225902048,32.30460176399417,41.24719419448903,41.247194194489325,2.4650000000000003,600.0,0
1.5074683262572175,0.3279920196067463,0.41634595835643223,0.4163459583564349,5.803333333333334,600.0,0
1207563.403863891,19047.19970536855,75461.03205053766,75461.03205053766,2.595,600.0,0
1114.278689712895,145.54999444642337,190.80542563947517,190.80542563947517,2.47,600.0,0
209.71472585130675,40.5567299992763,51.64148882509422,51.64148882509426,1.5866666666666667,600.0,0
197.50368071326724,24.690035538798476,31.278802765726287,31.278802765726287,1.3733333333333335,600.0,0
387.876988347334,69.92241684861739,90.09605923405245,90.09605923405246,2.455,600.0,0
1148.4625489114605,86.67044079164017,118.42813804955009,118.4281380495501,2.731666666666667,600.0,0
210.36067207262664,43.18539330523878,55.05458878938551,55.05458878938551,1.35,600.0,0
163.63501162402738,35.70301495697595,45.19521422315818,45.19521422315896,1.3566666666666667,600.0,0
75.17652685982051,13.681387479364114,17.60482051797844,17.604820517978442,4.116666666666667,600.0,0
264.1650760975087,22.30898413594187,30.468958125404246,30.46895812540451,2.1283333333333334,600.0,0
1137798.097315809,58915.97629029119,137435.57327428082,137435.57327544867,2.816455696202531,221.2,0
468.1019256742585,74.33768168493084,95.67585834053348,95.67585834053365,1.3766666666666667,600.0,0
279.35265935066275,38.39734630424072,49.14647387865896,49.146473878659,2.68,600.0,0
81.9722051665079,16.397792583457225,21.028447674902115,21.028447674902182,3.4383333333333335,600.0,0
307.27334855845044,60.60459507339886,77.77647297012186,77.77647297012216,1.3450000000000002,600.0,0
477.8981583840182,74.01687582364218,95.49095460962744,95.49095460962748,1.3633333333333335,600.0,0
5176.732915588692,67.01568471112134,242.81743086315774,242.81743086315788,1.3616666666666668,600.0,0
2885.4097797885706,66.88441864228227,135.71226036888834,135.7122603688884,3.185,600.0,0
110.55785210769479,21.080237065041004,26.807750653447584,26.807750653447915,4.128333333333334,600.0,0
515.0954541206942,97.05193358393397,124.17474255077303,124.1747425507731,1.3683333333333334,600.0,0
185.0876812491294,30.810590365924483,39.53758712275875,39.53758712275879,3.4183333333333334,600.0,0
365.2791931366154,70.36664560875953,89.90392050305184,89.90392050305188,2.746666666666667,600.0,0
61.37504743206429,16.875811855221905,21.182599097525983,21.18259927974595,3.248407643312102,15.7,0
917.2368231585464,63.695071924877666,91.64751642375916,91.64751642375917,4.008333333333334,600.0,0
3645.1070783041077,526.1768277718363,679.6115771559874,679.6115771559896,4.165,600.0,0
687056.7031467482,3956.784383763814,33509.446532581744,33509.446532581744,2.0566666666666666,600.0,0
442.74980070814075,77.57343843764589,100.16002011794225,100.16002011794225,1.3616666666666668,600.0,0
389.10746584214905,75.99148664225014,97.2396655072887,97.23966550728885,2.601666666666667,600.0,0
2514.916320804346,187.9062861230947,284.22434466867713,284.22434466867713,3.5083333333333337,600.0,0
347.497284914351,56.532246770970524,72.20967366247616,72.20967366247618,2.98,600.0,0
848.3984645271598,123.07190687349373,159.06905022107128,159.06905022107134,2.5933333333333337,600.0,0
262.47352094642736,34.97137205271761,45.45063641573435,45.45063641573437,3.121666666666667,600.0,0
803.8968674519413,126.98163740956407,163.1558084305381,163.15580843053837,1.3733333333333335,600.0,0
127.403971449494,19.573205415853785,25.145464445214646,25.145464445214994,1.3416666666666668,600.0,0
277.36876221763305,42.246742006573164,54.4116274486793,54.41162744867954,1.3733333333333335,600.0,0
1219932.6458882284,39079.101750555245,111803.1341024881,111803.13410248815,1.4616666666666667,600.0,0
646837.793052776,1210.744323588853,8705.98315005377,8705.98315005377,2.9833333333333334,600.0,0
130.76830676081835,25.113798116036083,32.07261864646879,32.07261864646901,1.3533333333333335,600.0,0
1270740.9563280318,43871.164138478554,117280.76934676703,117280.76934676735,4.638333333333334,600.0,0
106161.05826213461,497.0122668198181,1968.1742095051122,1968.1742095051127,6.206666666666667,600.0,0
172.4222251094194,23.875178865587213,30.761434280519893,30.761434280519893,4.220000000000001,600.0,0
